Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.9603999539801905,0.9978470336484113,0.9988434496998633,0.9975263688642991,0.9989066134639009
Exploits,0.01308636035602598,0.7450614667231877,0.7023657289002557,0.7081295561502261,0.6133312020460358
Generic,0.0068444007488678085,0.7983988355167394,0.6705378973105135,0.7949183303085299,0.6693154034229829
Fuzzers,0.009379673886895859,0.4945853730900459,0.37176628010704726,0.5098212967065426,0.3849241748438894
Backdoor,0.0009454979029609563,0.0,0.0,0.0,0.0
DoS,0.0024934369476315487,0.0050041701417848205,0.0025167785234899327,0.0,0.0
Reconnaissance,0.005313196180355817,0.7057912066627929,0.7173228346456693,0.6792687993352721,0.6437007874015748
Shellcode,0.0005480540941941827,0.0,0.0,0.0,0.0
Worms,6.902971415422911e-05,0.0,0.0,0.0,0.0
Analysis,0.0009203961887230548,0.0,0.0,0.0,0.0
