Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.9600213364571022,0.9976671409492053,0.9985989545542693,0.997417368334339,0.9990151282403261
Exploits,0.013360387403123071,0.717034672341935,0.6330045404728355,0.70516279906458,0.6137466729293878
Generic,0.007015929129493469,0.8027426160337553,0.6806797853309481,0.8,0.6714370900417412
Fuzzers,0.00940895922017341,0.5904371584699454,0.4804357492218764,0.45490434254479195,0.3330369052912405
Backdoor,0.0009413142839213061,0.0,0.0,0.0,0.0
DoS,0.0023449184717239647,0.003561887800534283,0.001784121320249777,0.0,0.0
Reconnaissance,0.005342481513633369,0.716221602231965,0.7036021926389977,0.49140602986756826,0.341425215348473
Shellcode,0.000537595046595057,0.0,0.0,0.0,0.0
Worms,6.6937904634404e-05,0.0,0.0,0.0,0.0
Analysis,0.0009601405695997322,0.0,0.0,0.0,0.0
