Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.9602054156948469,0.9978137307310474,0.9982920543492705,0.9977506714169462,0.9991765262041126
Exploits,0.01332691845080587,0.7315066094721177,0.6557840213467273,0.7122480905493697,0.6074399623293046
Generic,0.006900879605903087,0.7963130309054761,0.6677781145801758,0.7938764352104974,0.6602000606244316
Fuzzers,0.009342021315539007,0.669778030734206,0.6587550380653829,0.42108470444850704,0.30944917151813706
Backdoor,0.0008911108554455031,0.0,0.0,0.0,0.0
DoS,0.0023721119954816915,0.005253940455341505,0.0026455026455026454,0.0,0.0
Reconnaissance,0.005292278085157566,0.7224850853733799,0.6940711462450593,0.4948682385575589,0.3525691699604743
Shellcode,0.0005564213322734832,0.0,0.0,0.0,0.0
Worms,6.275428559475374e-05,0.0,0.0,0.0,0.0
Analysis,0.0010500883789522125,0.0,0.0,0.0,0.0
