Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.9600819989331771,0.9978025669072029,0.998681836800502,0.9975405900837989,0.9994400529879819
Exploits,0.013044524165629477,0.7146155212218079,0.6452854393842207,0.6824141920555341,0.5675112251443233
Generic,0.007022204558052944,0.791407775608024,0.6639857015192135,0.7837205114352602,0.6481977956508788
Fuzzers,0.009641150076874,0.5828205128205128,0.4931655456715123,0.3338281378855352,0.21957040572792363
Backdoor,0.0008011630460930228,0.0,0.0,0.0,0.0
DoS,0.002413948185878194,0.0051590713671539135,0.0025996533795493936,0.001728608470181504,0.0008665511265164644
Reconnaissance,0.005417786656347073,0.706782904529024,0.6416988416988417,0.4872298624754421,0.33513513513513515
Shellcode,0.0006066247607492862,0.0,0.0,0.0,0.0
Worms,6.275428559475374e-05,0.0,0.0,0.0,0.0
Analysis,0.0009078453316041041,0.0,0.0,0.0,0.0
