Category,Proportion,F1,DR,Enc F1,Enc DR
Ninguno,0.9750532255672965,0.9983198972983375,0.9987145791968416,0.9980035218449183,0.9982268079099287
Exploits,0.0060709319859781055,0.7126550868486352,0.6617511520737327,0.6641283655153658,0.5626728110599079
Reconnaissance,0.0020255091049991465,0.7027406886858749,0.6906077348066298,0.4842707340324118,0.35082872928176795
DoS,0.0014435948869883422,0.0038684719535783366,0.001937984496124031,0.0,0.0
Generic,0.008457339812724337,0.9582689335394127,0.9229242474363215,0.9565366775468133,0.9209394641085015
Shellcode,0.00023780148332172303,0.0,0.0,0.0,0.0
 Fuzzers,0.0055002084260059704,0.5058048321305303,0.40996948118006105,0.459016393442623,0.4059003051881994
Worms,3.357197411600796e-05,0.0,0.0,0.0,0.0
Backdoors,0.0005931048760494739,0.0,0.0,0.0,0.0
Analysis,0.0005847118825204719,0.0,0.0,0.0,0.0
 Reconnaissance ,0.0,0.0,0.0,0.0,0.0
Backdoor,0.0,0.0,0.0,0.0,0.0
 Fuzzers ,0.0,0.0,0.0,0.0,0.0
 Shellcode ,0.0,0.0,0.0,0.0,0.0
