Category,Proportion,F1,DR,Enc F1,Enc DR
Ninguno,0.9746923268455493,0.998401218119528,0.9987399359921928,0.998095407592822,0.9995751948219693
Exploits,0.00611849228264245,0.7078336310283235,0.6342021033379058,0.6679286100594917,0.5647005029721079
Reconnaissance,0.002045092756566818,0.7105624142661179,0.7086183310533516,0.584795321637427,0.5471956224350205
DoS,0.0013904392613046628,0.0,0.0,0.003992015968063873,0.002012072434607646
Generic,0.008493709451350013,0.9549426075038547,0.9179841897233202,0.9506067338916425,0.91600790513834
Shellcode,0.00029655243802473693,0.0,0.0,0.0,0.0
 Fuzzers,0.00566806829658601,0.5181711606096131,0.43632773938795655,0.17644575770367243,0.1031589338598223
Worms,2.5178980587005968e-05,0.0,0.0,0.0,0.0
Backdoors,0.0006854278048684958,0.0,0.0,0.0,0.0
Analysis,0.0005847118825204719,0.0,0.0,0.0,0.0
 Reconnaissance ,0.0,0.0,0.0,0.0,0.0
Backdoor,0.0,0.0,0.0,0.0,0.0
 Fuzzers ,0.0,0.0,0.0,0.0,0.0
 Shellcode ,0.0,0.0,0.0,0.0,0.0
