Category,Proportion,F1,DR,Enc F1,Enc DR
normal,0.5196108137225196,0.9800064288010286,0.9911234935855903,0.9678181469893367,0.9876247246339251
neptune,0.3101706898293102,0.9990774407119987,0.9991316617822642,0.9977759696229997,0.9982633235645284
warezclient,0.006968993031006969,0.7934782608695652,0.7053140096618358,0.6484848484848484,0.5169082125603864
ipsweep,0.024206309127024206,0.9681440443213297,0.972183588317107,0.9461325966850829,0.952712100139082
portsweep,0.020132646534020134,0.9590443686006825,0.939799331103679,0.957912457912458,0.9515050167224081
teardrop,0.005588661078005589,0.9822485207100593,1.0,0.9822485207100593,1.0
nmap,0.009931656735009932,0.8561278863232682,0.8169491525423729,0.8794788273615635,0.9152542372881356
satan,0.02976130357202976,0.9333333333333333,0.9423076923076923,0.9016018306636155,0.8914027149321267
smurf,0.022792310541022792,0.9918699186991871,0.9911373707533235,0.9903201787043932,0.982274741506647
pod,0.0016833316500016833,0.9607843137254902,0.98,0.5070422535211268,0.36
back,0.008786991213008787,0.8329718004338394,0.735632183908046,0.26548672566371684,0.1724137931034483
guess_passwd,0.008113658553008114,0.9217758985200846,0.9045643153526971,0.9002123142250531,0.8796680497925311
ftp_write,6.733326600006734e-05,0.0,0.0,0.0,0.0
multihop,0.00016833316500016834,0.0,0.0,0.0,0.0
rootkit,0.000100999899000101,0.0,0.0,0.0,0.0
buffer_overflow,0.0003366663300003367,0.28571428571428575,0.2,0.26666666666666666,0.2
imap,6.733326600006734e-05,0.0,0.0,0.6666666666666666,0.5
warezmaster,0.007271992728007272,0.8275862068965517,0.7777777777777778,0.46153846153846156,0.3055555555555556
phf,3.366663300003367e-05,0.0,0.0,0.0,0.0
land,6.733326600006734e-05,1.0,1.0,0.6666666666666666,0.5
loadmodule,3.366663300003367e-05,0.0,0.0,0.0,0.0
spy,0.0,0.0,0.0,0.0,0.0
perl,0.0,0.0,0.0,0.0,0.0
saint,0.001986331347001986,0.0,0.0,0.0,0.0
mscan,0.006531326802006531,0.9206349206349207,0.8969072164948454,0.8116710875331564,0.788659793814433
apache2,0.004948995051004949,0.9690721649484536,0.9591836734693877,0.8773234200743494,0.8027210884353742
snmpgetattack,0.0010773322560010774,0.0,0.0,0.0,0.0
processtable,0.00430932902400431,0.9763779527559054,0.96875,0.8571428571428571,0.8671875
httptunnel,0.00100999899000101,0.45000000000000007,0.3,0.0,0.0
ps,0.000100999899000101,0.0,0.0,0.0,0.0
snmpguess,0.0018853314480018852,0.0,0.0,0.0,0.0
mailbomb,0.0017843315490017842,0.5866666666666668,0.41509433962264153,0.5176470588235295,0.41509433962264153
named,0.000201999798000202,0.0,0.0,0.0,0.0
sendmail,0.00013466653200013467,0.0,0.0,0.0,0.0
xterm,3.366663300003367e-05,0.0,0.0,0.0,0.0
worm,0.0,0.0,0.0,0.0,0.0
xlock,3.366663300003367e-05,0.0,0.0,0.0,0.0
xsnoop,3.366663300003367e-05,0.0,0.0,0.0,0.0
sqlattack,0.0,0.0,0.0,0.0,0.0
udpstorm,3.366663300003367e-05,0.0,0.0,0.0,0.0
