Category,Proportion,F1,DR,Enc F1,Enc DR
normal,0.5156718176615157,0.9791160757649344,0.9892276555461252,0.9677045058982788,0.9864203172945094
neptune,0.30959835706830957,0.9992387166938553,0.9991300565463245,0.9983136593591905,0.9978251413658112
warezclient,0.005218328115005218,0.8153310104529617,0.7548387096774194,0.5975103734439834,0.4645161290322581
ipsweep,0.024845975154024844,0.9555854643337819,0.962059620596206,0.9581646423751687,0.962059620596206
portsweep,0.021344645322021346,0.9661683713611329,0.9684542586750788,0.9567999999999999,0.943217665615142
teardrop,0.006632326701006632,0.9897959183673469,0.9847715736040609,0.9897959183673469,0.9847715736040609
nmap,0.011345655321011346,0.8807631160572337,0.8219584569732937,0.834108527131783,0.798219584569733
satan,0.030165303168030164,0.9370860927152318,0.9475446428571429,0.9201773835920177,0.9263392857142857
smurf,0.022825977174022825,0.9895833333333334,0.9808259587020649,0.9861212563915266,0.995575221238938
pod,0.0016833316500016833,0.9615384615384615,1.0,0.8749999999999999,0.84
back,0.009325657341009326,0.8588235294117647,0.7906137184115524,0.5037783375314862,0.36101083032490977
guess_passwd,0.00861865804800862,0.9270216962524654,0.91796875,0.9024856596558318,0.921875
ftp_write,0.000100999899000101,0.0,0.0,0.0,0.0
multihop,0.00026933306400026935,0.0,0.0,0.0,0.0
rootkit,0.000100999899000101,0.0,0.0,0.0,0.0
buffer_overflow,0.00037033296300037033,0.42857142857142855,0.2727272727272727,0.0,0.0
imap,0.0,0.0,0.0,0.0,0.0
warezmaster,0.006093660573006094,0.7777777777777778,0.7348066298342542,0.27149321266968324,0.16574585635359115
phf,6.733326600006734e-05,0.0,0.0,0.0,0.0
land,0.000201999798000202,0.25,0.16666666666666666,0.7272727272727272,0.6666666666666666
loadmodule,3.366663300003367e-05,0.0,0.0,0.0,0.0
spy,0.0,0.0,0.0,0.0,0.0
perl,3.366663300003367e-05,0.0,0.0,0.0,0.0
saint,0.001918998081001919,0.0,0.0,0.03278688524590164,0.017543859649122806
mscan,0.006766993233006767,0.9053708439897697,0.8805970149253731,0.880195599022005,0.8955223880597015
apache2,0.005319328014005319,0.9779179810725552,0.9810126582278481,0.9532710280373832,0.9683544303797469
snmpgetattack,0.001312998687001313,0.0,0.0,0.0,0.0
processtable,0.0045113288220045115,0.9886792452830189,0.9776119402985075,0.8787878787878788,0.8656716417910447
httptunnel,0.0007406659260007407,0.6666666666666666,0.5,0.24000000000000002,0.13636363636363635
ps,0.00013466653200013467,0.0,0.0,0.0,0.0
snmpguess,0.002322997677002323,0.0,0.0,0.0,0.0
mailbomb,0.00201999798000202,0.6874999999999999,0.55,0.7307692307692307,0.6333333333333333
named,0.000100999899000101,0.0,0.0,0.0,0.0
sendmail,0.00013466653200013467,0.0,0.0,0.0,0.0
xterm,6.733326600006734e-05,0.0,0.0,0.0,0.0
worm,3.366663300003367e-05,0.0,0.0,0.0,0.0
xlock,6.733326600006734e-05,0.0,0.0,0.0,0.0
xsnoop,0.0,0.0,0.0,0.0,0.0
sqlattack,0.0,0.0,0.0,0.0,0.0
udpstorm,0.0,0.0,0.0,0.0,0.0
