Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.9608057650270366,0.9977477256605637,0.9983736757540528,0.9974619455507665,0.9985783269978533
Exploits,0.013130288355942307,0.754991858771103,0.7017683606818544,0.7006678809957498,0.6434602517126016
Generic,0.006810931796550606,0.7934822409373857,0.6655405405405406,0.7939772309952258,0.664004914004914
Fuzzers,0.00915166664923492,0.6385262901061363,0.5981714285714286,0.3572288121024583,0.23748571428571427
Backdoor,0.0008743763792869022,0.0,0.0,0.0,0.0
DoS,0.0023742038050015165,0.0035087719298245615,0.001762114537444934,0.001759014951627089,0.000881057268722467
Reconnaissance,0.005120749704531905,0.7430540598750809,0.7046568627450981,0.5040118870728083,0.3464052287581699
Shellcode,0.0006233592369078872,0.0,0.0,0.0,0.0
Worms,6.484609511457886e-05,0.0,0.0,0.0,0.0
Analysis,0.0010438129503927372,0.0,0.0,0.0,0.0
