Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.9600819989331771,0.997702338247231,0.9979868052953121,0.9976537543201667,0.9993049684948101
Exploits,0.013044524165629477,0.7443089777474635,0.6999679281590764,0.6963714984019553,0.5939704939063503
Generic,0.007022204558052944,0.7909967845659164,0.6595174262734584,0.7830423940149626,0.6547512660113196
Fuzzers,0.009641150076874,0.6904636181222938,0.7092644825341723,0.3618621020636698,0.24538945541332177
Backdoor,0.0008011630460930228,0.0,0.0,0.0,0.0
DoS,0.002413948185878194,0.008561643835616438,0.004332755632582322,0.0017316017316017316,0.0008665511265164644
Reconnaissance,0.005417786656347073,0.5110552763819095,0.3926640926640927,0.45527612133782736,0.338996138996139
Shellcode,0.0006066247607492862,0.0,0.0,0.0,0.0
Worms,6.275428559475374e-05,0.0,0.0,0.0,0.0
Analysis,0.0009078453316041041,0.0,0.0,0.0,0.0
