Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.959856083505036,0.997754913378075,0.9981410614038146,0.9978342721790713,0.9988885595732069
Exploits,0.013569568355105584,0.7342772472835034,0.6875289039617697,0.7508870368842314,0.7014028056112225
Generic,0.006902971415422911,0.798708288482239,0.6745454545454546,0.8022294138798993,0.676060606060606
Fuzzers,0.009444519982010438,0.5831712692856217,0.4981173864894795,0.5779780045051014,0.4830564784053156
Backdoor,0.0008973862840049785,0.0,0.0,0.0,0.0
DoS,0.002313541328926588,0.0036003600360036,0.0018083182640144665,0.0,0.0
Reconnaissance,0.005411511227787598,0.7184942716857612,0.6787785079242366,0.46212534059945504,0.3277928102048705
Shellcode,0.0006003493321898108,0.0,0.0,0.0,0.0
Worms,8.158057127317986e-05,0.0,0.0,0.0,0.0
Analysis,0.00092248799824288,0.0,0.0,0.0,0.0
