Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.9602054156948469,0.9978350778434498,0.9987952883356461,0.9974156152622518,0.9993072363304439
Exploits,0.01332691845080587,0.719408902504956,0.6265892324595825,0.6968419079748852,0.5835818552817454
Generic,0.006900879605903087,0.7959588670395092,0.6686874810548651,0.7940211447320452,0.6602000606244316
Fuzzers,0.009342021315539007,0.571737660581474,0.47335423197492166,0.37662557000506675,0.2496641289744738
Backdoor,0.0008911108554455031,0.0,0.0,0.0,0.0
DoS,0.0023721119954816915,0.0035026269702276703,0.001763668430335097,0.0,0.0
Reconnaissance,0.005292278085157566,0.7211636959639418,0.6956521739130435,0.48696129563546525,0.35059288537549405
Shellcode,0.0005564213322734832,0.0,0.0,0.0,0.0
Worms,6.275428559475374e-05,0.0,0.0,0.0,0.0
Analysis,0.0010500883789522125,0.0,0.0,0.0,0.0
