Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.9603999539801905,0.9978275521354769,0.998643068103606,0.9974545656886801,0.9989741333495962
Exploits,0.01308636035602598,0.7389250378821642,0.6625639386189258,0.7062482846949044,0.6170076726342711
Generic,0.0068444007488678085,0.8175855344797021,0.7047677261613692,0.7966472303206997,0.6680929095354523
Fuzzers,0.009379673886895859,0.6173878732079442,0.5234165923282783,0.4532997322412979,0.32091882247992864
Backdoor,0.0009454979029609563,0.0,0.0,0.0,0.0
DoS,0.0024934369476315487,0.0,0.0,0.010016694490818028,0.0050335570469798654
Reconnaissance,0.005313196180355817,0.7378887243494817,0.6866141732283465,0.6651515151515152,0.6913385826771653
Shellcode,0.0005480540941941827,0.0,0.0,0.0,0.0
Worms,6.902971415422911e-05,0.0,0.0,0.0,0.0
Analysis,0.0009203961887230548,0.0,0.0,0.0,0.0
