Category,Proportion,F1,DR,Enc F1,Enc DR
BENIGN,0.7755719916098619,0.9901076581905451,0.986105920976238,0.9830624171599555,0.9914199153392237
DDoS,0.08392921762452986,0.9949720177596565,0.990264744327604,0.9824698777491754,0.9791443119964103
PortScan,0.05202245884755132,0.918227897310148,0.9664788643731705,0.9075032138713824,0.9109880079317617
Bot,0.0006598801081351919,0.5606407322654462,0.607940446650124,0.0,0.0
Infiltration,8.18709811582124e-06,0.0,0.0,0.0,0.0
Web Attack � Brute Force,0.0004584774944859894,0.09523809523809523,0.05,0.0,0.0
Web Attack � XSS,0.00020958971176502373,0.0,0.0,0.0,0.0
Web Attack � Sql Injection,1.1461937362149735e-05,0.0,0.0,0.0,0.0
FTP-Patator,0.002575661067237362,0.9964979305953519,0.9949141767323586,0.6487603305785123,0.4990464081373172
SSH-Patator,0.0020173009757383535,0.9481719566090798,0.9577922077922078,0.9039451114922813,0.8555194805194806
DoS slowloris,0.0019845525832750685,0.9468763280917977,0.9191419141914191,0.8559633027522936,0.7698019801980198
DoS Slowhttptest,0.0018257228798281365,0.9577590040017786,0.9659192825112107,0.8163448585541087,0.8152466367713005
DoS Hulk,0.07535241363839552,0.9749475397199262,0.9894174145461657,0.9164852471165871,0.8599056911275778
DoS GoldenEye,0.0033665347452256937,0.9726829268292684,0.9698443579766537,0.8678237650200268,0.7903696498054474
Heartbleed,6.5496784926569914e-06,0.0,0.0,0.0,0.0
