Category,Proportion,F1,DR,Enc F1,Enc DR
BENIGN,0.7757652071253952,0.988252499417255,0.9799819744898929,0.9805434305181062,0.9852482095856032
DDoS,0.0837441892071123,0.9966406471896028,0.994838104176443,0.9759667261776304,0.9726654152979821
PortScan,0.05211579176607168,0.9048448339852115,0.995789870554229,0.892196540456276,0.935057182355159
Bot,0.0006533304296425349,0.5263157894736842,0.37593984962406013,0.0,0.0
Infiltration,1.473677660847823e-05,0.0,0.0,0.0,0.0
Web Attack � Brute Force,0.0004928633065724386,0.0628930817610063,0.03322259136212625,0.0,0.0
Web Attack � XSS,0.0002226890687503377,0.0,0.0,0.0,0.0
Web Attack � Sql Injection,1.3099356985313983e-05,0.0,0.0,0.0,0.0
FTP-Patator,0.0025903978438458404,0.9943001899936669,0.9924146649810367,0.6355460385438972,0.4690265486725664
SSH-Patator,0.001982915163651904,0.8124091129423171,0.6919900908340215,0.6314031180400891,0.4682080924855491
DoS slowloris,0.001887944825508378,0.9458259325044406,0.9236773633998265,0.8341754708314194,0.7875108412836079
DoS Slowhttptest,0.001724202863191953,0.968075117370892,0.9791073124406457,0.7975167144221585,0.7929724596391263
DoS Hulk,0.07538516203085881,0.9705736502811804,0.9990442885379787,0.9207464274681648,0.8739981320185061
DoS GoldenEye,0.0034041953965584714,0.9650215620507906,0.9687349687349688,0.8722664015904572,0.8441558441558441
Heartbleed,3.2748392463284957e-06,0.6666666666666666,0.5,0.0,0.0
