Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.7266556568775281,0.9988822910725059,0.9978788158258785,0.9929355576929456,0.9860871398268798
Bot,0.2733443431224719,0.997039585716656,0.9997022923489134,0.9816852966466035,0.9996847801341435
