Category,Proportion,F1,DR,Enc F1,Enc DR
BENIGN,0.7755719916098619,0.9879049128772596,0.9800931057415208,0.9838167471336584,0.9903474047566266
DDoS,0.08392921762452986,0.9939433141244266,0.9893087773377295,0.9839292928297648,0.9740913436213591
PortScan,0.05202245884755132,0.905629635981649,0.9972301784646376,0.9122704571648098,0.9342796890245821
Bot,0.0006598801081351919,0.5170556552962299,0.3573200992555831,0.0,0.0
Infiltration,8.18709811582124e-06,0.0,0.0,0.0,0.0
Web Attack � Brute Force,0.0004584774944859894,0.09364548494983277,0.05,0.0,0.0
Web Attack � XSS,0.00020958971176502373,0.08955223880597014,0.046875,0.0,0.0
Web Attack � Sql Injection,1.1461937362149735e-05,0.0,0.0,0.0,0.0
FTP-Patator,0.002575661067237362,0.993950971028335,0.9923712650985378,0.8817649086521889,0.8130959949141767
SSH-Patator,0.0020173009757383535,0.7782426778242677,0.6793831168831169,0.8745644599303136,0.814935064935065
DoS slowloris,0.0019845525832750685,0.9359139784946238,0.8976897689768977,0.8490393412625801,0.7656765676567657
DoS Slowhttptest,0.0018257228798281365,0.9658536585365853,0.9766816143497757,0.8380439659039928,0.8376681614349776
DoS Hulk,0.07535241363839552,0.9708811694004077,0.9987613811686478,0.9194300786694157,0.8672939438058194
DoS GoldenEye,0.0033665347452256937,0.9706950835553403,0.9747081712062257,0.9055472263868066,0.8813229571984436
Heartbleed,6.5496784926569914e-06,0.0,0.0,0.0,0.0
