Category,Proportion,F1,DR,Enc F1,Enc DR
BENIGN,0.7755359683781522,0.9896167786238652,0.9851847316382093,0.9820317498463734,0.9856534489784284
DDoS,0.08388336987508126,0.9944476054072082,0.9894005348533057,0.9697299436146009,0.9567822912803295
PortScan,0.05211906660531801,0.9199621797661749,0.9628966383914546,0.913426787037457,0.9488532830662897
Bot,0.0006222194568024142,0.523719165085389,0.3631578947368421,0.010362694300518133,0.005263157894736842
Infiltration,1.1461937362149735e-05,0.0,0.0,0.0,0.0
Web Attack � Brute Force,0.0004781265299639604,0.06578947368421052,0.03424657534246575,0.0,0.0
Web Attack � XSS,0.00022105164912717348,0.0,0.0,0.0,0.0
Web Attack � Sql Injection,4.912258869492744e-06,0.0,0.0,0.0,0.0
FTP-Patator,0.0025985849419616616,0.9977911012937836,0.996219281663516,0.7851329354313619,0.9117832388153749
SSH-Patator,0.0019567164496812764,0.9595092024539877,0.9815899581589959,0.6637362637362637,0.5054393305439331
DoS slowloris,0.0019567164496812764,0.8996906760936809,0.8518828451882845,0.7649589362534222,0.8184100418410042
DoS Slowhttptest,0.0017602260949015666,0.955040227165168,0.9386046511627907,0.7998102466793168,0.7841860465116279
DoS Hulk,0.07539662396822096,0.9697014468588071,0.9977631064587587,0.9053051781623533,0.8668288233505624
DoS GoldenEye,0.0034500431460070704,0.9673044320658755,0.9477930707166587,0.8773584905660379,0.8386331276696726
Heartbleed,4.912258869492744e-06,0.0,0.0,0.0,0.0
