Category,Proportion,F1,DR,Enc F1,Enc DR
Benign,0.7266556568775281,0.999363995557855,0.9988801201565197,0.9963816126441984,0.9931555578977879
Bot,0.2733443431224719,0.9983122436665413,0.9995972190602945,0.9904938839646147,0.9990193159728911
