dims,loss1,loss2,loss3,loss4,loss5,loss6,loss7,loss8,loss9,loss10
45.0,0.051191043108701706,0.05115393549203873,0.05115408077836037,0.05113569274544716,0.05118243396282196,0.05118507519364357,0.05116096884012222,0.05111216753721237,0.05117212235927582,0.05115541070699692
46.0,0.05112811550498009,0.05112997442483902,0.0511365607380867,0.051158495247364044,0.05115396901965141,0.051198042929172516,0.05122610926628113,0.051136117428541183,0.05113516002893448,0.051154255867004395
47.0,0.05116484314203262,0.05113234370946884,0.051153555512428284,0.051201917231082916,0.05117517709732056,0.05119989439845085,0.05117648467421532,0.05115538090467453,0.05112797021865845,0.05119255930185318
48.0,0.05111498758196831,0.05118882283568382,0.051153525710105896,0.05113459751009941,0.05119798704981804,0.05110950767993927,0.051162946969270706,0.05115368962287903,0.05115390941500664,0.051208317279815674
49.0,0.05113312229514122,0.051149334758520126,0.051215093582868576,0.05111473426222801,0.05110757797956467,0.051149409264326096,0.05114499479532242,0.051161907613277435,0.05118080601096153,0.05119290202856064
50.0,0.05112585797905922,0.051149290055036545,0.051138728857040405,0.05111314728856087,0.05117688328027725,0.05112413316965103,0.051145005971193314,0.05117098614573479,0.05116675794124603,0.051165226846933365
51.0,0.05111357197165489,0.05113288015127182,0.05115918442606926,0.051122814416885376,0.051141075789928436,0.051136314868927,0.05110941454768181,0.05114790052175522,0.0511249341070652,0.05112426355481148
52.0,0.051120974123477936,0.051135797053575516,0.051116280257701874,0.05111989006400108,0.051169201731681824,0.05111194774508476,0.05117832124233246,0.05110865831375122,0.05116181820631027,0.05110597610473633
53.0,0.051143646240234375,0.05112201347947121,0.051103606820106506,0.05114180967211723,0.051126595586538315,0.051117755472660065,0.05112305283546448,0.05110735446214676,0.05111982300877571,0.051106955856084824
54.0,0.051132116466760635,0.05114500969648361,0.051138993352651596,0.05114491283893585,0.051130764186382294,0.05111612379550934,0.05114569142460823,0.051130734384059906,0.05114132910966873,0.05111237242817879
55.0,0.05109163746237755,0.05110151693224907,0.05113111808896065,0.05109609663486481,0.051131471991539,0.051140010356903076,0.05110734701156616,0.05112794414162636,0.05108378827571869,0.05115319788455963
56.0,0.051110073924064636,0.0511111281812191,0.051108524203300476,0.05110519751906395,0.05109839513897896,0.051092762500047684,0.05117998644709587,0.05111708864569664,0.05108652263879776,0.051144931465387344
57.0,0.051121920347213745,0.05110681429505348,0.05111454054713249,0.051123615354299545,0.05109720677137375,0.05113782361149788,0.05110986530780792,0.05111100897192955,0.051121536642313004,0.051083460450172424
58.0,0.051094479858875275,0.051098912954330444,0.05110834166407585,0.051129747182130814,0.05108274519443512,0.05110242962837219,0.05114235356450081,0.05112318694591522,0.05112076550722122,0.051123667508363724
59.0,0.0510990172624588,0.05107000470161438,0.05110501870512962,0.051096681505441666,0.05112764984369278,0.051095347851514816,0.05108397826552391,0.05113651603460312,0.051154132932424545,0.05111326277256012
60.0,0.05109923705458641,0.05107668414711952,0.051096364855766296,0.05110407620668411,0.05112406238913536,0.051092855632305145,0.05112693831324577,0.05107918754220009,0.051080912351608276,0.05107533559203148
61.0,0.05108257383108139,0.051110267639160156,0.05107844993472099,0.0510772168636322,0.05107523500919342,0.051088184118270874,0.05108524486422539,0.05110181123018265,0.05110352858901024,0.051102906465530396
62.0,0.0511331744492054,0.051073815673589706,0.05110011622309685,0.051077041774988174,0.05116397887468338,0.05110630765557289,0.051094308495521545,0.05108223482966423,0.051089897751808167,0.05108894035220146
63.0,0.05110987275838852,0.051118362694978714,0.05107981711626053,0.05108572542667389,0.0511222742497921,0.05108059197664261,0.051093269139528275,0.05109981819987297,0.05109601467847824,0.05109000578522682
64.0,0.051105957478284836,0.05107497051358223,0.05108187347650528,0.05107912793755531,0.051084548234939575,0.05108790099620819,0.05111216753721237,0.051067858934402466,0.05109008401632309,0.05109164118766785
65.0,0.051113516092300415,0.05111736059188843,0.051096174865961075,0.05109962821006775,0.05110602825880051,0.05108239874243736,0.05110182240605354,0.0510721430182457,0.05108305439352989,0.051074616611003876
66.0,0.051081378012895584,0.05108252912759781,0.05109130218625069,0.05111337825655937,0.05108528584241867,0.0511336512863636,0.05110100656747818,0.05108197033405304,0.05107269436120987,0.05108143389225006
67.0,0.051067519932985306,0.051078349351882935,0.0510440431535244,0.05107789486646652,0.05111578851938248,0.051087845116853714,0.051077067852020264,0.05107037350535393,0.05107710510492325,0.05110369250178337
68.0,0.051112160086631775,0.051119107753038406,0.051080506294965744,0.051085274666547775,0.05109111964702606,0.05107717588543892,0.051085568964481354,0.05109265446662903,0.051063504070043564,0.051090363413095474
69.0,0.05106242373585701,0.05108078569173813,0.05108146741986275,0.0510842390358448,0.05107812210917473,0.05108493193984032,0.05105658993124962,0.05107369273900986,0.05106062442064285,0.05108096823096275
70.0,0.05105955898761749,0.0510823093354702,0.05107240378856659,0.051064614206552505,0.05108897015452385,0.051085758954286575,0.05108017101883888,0.05109184980392456,0.05106499046087265,0.051071323454380035
71.0,0.05106721818447113,0.05108341947197914,0.05109128728508949,0.05106382817029953,0.051104601472616196,0.051066283136606216,0.05109107866883278,0.05107057839632034,0.051079779863357544,0.05107017233967781
72.0,0.051055897027254105,0.05106399580836296,0.05106468126177788,0.051064975559711456,0.05107932537794113,0.05106513947248459,0.05105816200375557,0.05108741670846939,0.051070019602775574,0.05106798931956291
73.0,0.051055725663900375,0.05107995867729187,0.05105772987008095,0.0511002242565155,0.051089122891426086,0.051052387803792953,0.05105637013912201,0.05108059197664261,0.051064327359199524,0.05109000205993652
74.0,0.05107768252491951,0.05105138197541237,0.051059409976005554,0.051057472825050354,0.05105835571885109,0.051058121025562286,0.05105817690491676,0.05106264725327492,0.05107073858380318,0.05108727142214775
75.0,0.051057036966085434,0.051079727709293365,0.05106429010629654,0.05107257887721062,0.051056843250989914,0.05106557905673981,0.0510665625333786,0.05105733871459961,0.05105991289019585,0.051063086837530136
76.0,0.05105464532971382,0.05104827880859375,0.051068659871816635,0.05107172578573227,0.05106491222977638,0.05107222869992256,0.05105627328157425,0.051067207008600235,0.051069460809230804,0.05108022689819336
77.0,0.05105738341808319,0.05107412114739418,0.051078133285045624,0.051080651581287384,0.05106854811310768,0.05108235403895378,0.051066797226667404,0.05106450244784355,0.05105387419462204,0.05106211081147194
78.0,0.051070500165224075,0.05106149613857269,0.05106388404965401,0.05106228217482567,0.0510551892220974,0.05106642097234726,0.05106000229716301,0.051058828830718994,0.051068078726530075,0.05105205997824669
