dims,loss1,loss2,loss3,loss4,loss5,loss6,loss7,loss8,loss9,loss10
1.0,0.18484994769096375,0.18265575170516968,0.1812218427658081,0.18822522461414337,0.18207862973213196,0.18134915828704834,0.18171852827072144,0.18479402363300323,0.18029797077178955,0.18527550995349884
2.0,0.12462230026721954,0.1250075101852417,0.12503565847873688,0.12963642179965973,0.12501883506774902,0.12494291365146637,0.12473960220813751,0.12426593899726868,0.12663206458091736,0.12396606802940369
3.0,0.10162373632192612,0.10487835109233856,0.10228579491376877,0.10418324917554855,0.10177198052406311,0.10318809747695923,0.10377835482358932,0.1027728021144867,0.10393000394105911,0.10422182828187943
4.0,0.08810905367136002,0.08809501677751541,0.08916918188333511,0.08778554946184158,0.08788944035768509,0.08770260214805603,0.09101524949073792,0.08883482217788696,0.09040827304124832,0.0872461348772049
5.0,0.0818965807557106,0.08046429604291916,0.08045842498540878,0.08295396715402603,0.07950014621019363,0.08084390312433243,0.08055106550455093,0.08364706486463547,0.07989314943552017,0.07921137660741806
6.0,0.0732206255197525,0.07529418915510178,0.07464330643415451,0.0748744085431099,0.07251091301441193,0.07469095289707184,0.07638517022132874,0.07517468929290771,0.07428177446126938,0.07654339075088501
7.0,0.0709194764494896,0.06931596249341965,0.070801742374897,0.07002942264080048,0.07083088159561157,0.07121898978948593,0.07077334076166153,0.07191736996173859,0.07045704871416092,0.06960656493902206
8.0,0.06894790381193161,0.06756237149238586,0.06939961016178131,0.06861036270856857,0.06748132407665253,0.06752828508615494,0.06785640120506287,0.06822404265403748,0.0674561858177185,0.06774946302175522
9.0,0.06587079167366028,0.06531091779470444,0.06615276634693146,0.06699544191360474,0.0663406029343605,0.06661732494831085,0.06605661660432816,0.0656856968998909,0.06570436805486679,0.06676553934812546
10.0,0.06500586122274399,0.06447435170412064,0.06468063592910767,0.06483166664838791,0.06565098464488983,0.0646967664361,0.06497305631637573,0.06529472768306732,0.06541240215301514,0.06645599752664566
11.0,0.06302501261234283,0.06359856575727463,0.06355799734592438,0.06457341462373734,0.06378566473722458,0.06415573507547379,0.0638609528541565,0.06389068812131882,0.06406374275684357,0.06412520259618759
12.0,0.06287277489900589,0.06276407092809677,0.06338907033205032,0.06283005326986313,0.06271390616893768,0.06270740181207657,0.06291717290878296,0.06330160796642303,0.06353330612182617,0.06274852901697159
13.0,0.06151958182454109,0.062361933290958405,0.0630025714635849,0.06201425567269325,0.06238739192485809,0.06164947524666786,0.061808742582798004,0.06248947232961655,0.06193267181515694,0.062465835362672806
14.0,0.06246645376086235,0.061541132628917694,0.06170318275690079,0.062214359641075134,0.06167576462030411,0.062158793210983276,0.06137784942984581,0.061960987746715546,0.062357474118471146,0.061771243810653687
15.0,0.06112797185778618,0.06130291149020195,0.061950650066137314,0.06132958456873894,0.0614858977496624,0.06131270155310631,0.061492156237363815,0.06136314198374748,0.061725541949272156,0.06122005730867386
16.0,0.06068074703216553,0.060220204293727875,0.06114845722913742,0.060841236263513565,0.06056961789727211,0.06141655519604683,0.06128251552581787,0.06109830364584923,0.06029993295669556,0.06108500435948372
