dims,loss1,loss2,loss3,loss4,loss5,loss6,loss7,loss8,loss9,loss10
1.0,0.15790416300296783,0.15790659189224243,0.1579028218984604,0.15790145099163055,0.15790177881717682,0.1579001247882843,0.1579018086194992,0.1579013168811798,0.1579025834798813,0.15790510177612305
2.0,0.13737772405147552,0.13769248127937317,0.13740034401416779,0.13736146688461304,0.13742223381996155,0.13782773911952972,0.13786296546459198,0.1377945840358734,0.13739195466041565,0.13730740547180176
3.0,0.1299150586128235,0.1303330510854721,0.13054636120796204,0.13063496351242065,0.12958255410194397,0.13047514855861664,0.13059857487678528,0.1307380050420761,0.13064807653427124,0.13049136102199554
4.0,0.12663494050502777,0.12745796144008636,0.1270379275083542,0.12722782790660858,0.12727928161621094,0.12656278908252716,0.12636667490005493,0.1274593621492386,0.12665517628192902,0.1263759434223175
5.0,0.12483060359954834,0.12476224452257156,0.12466049194335938,0.12474042922258377,0.12484145909547806,0.12485811859369278,0.12480761855840683,0.12470252811908722,0.12469319999217987,0.12490598112344742
6.0,0.12379670888185501,0.12375277280807495,0.12387696653604507,0.12375865131616592,0.12379220128059387,0.12382296472787857,0.12473582476377487,0.12375123053789139,0.12390044331550598,0.123726986348629
7.0,0.1238211989402771,0.12317012995481491,0.12326951324939728,0.12307984381914139,0.1231287345290184,0.12323237210512161,0.12312542647123337,0.12316299229860306,0.12316461652517319,0.1231316328048706
8.0,0.1231020987033844,0.12309793382883072,0.12278110533952713,0.12282969802618027,0.1228465735912323,0.12274806201457977,0.12272468954324722,0.1227295771241188,0.12273028492927551,0.12278217077255249
9.0,0.12253091484308243,0.12259882688522339,0.12260685861110687,0.12260443717241287,0.12257831543684006,0.12282592803239822,0.12259737402200699,0.12261352688074112,0.12260477244853973,0.12287717312574387
10.0,0.12254057824611664,0.12241952121257782,0.12246832251548767,0.12249674648046494,0.12245461344718933,0.12251930683851242,0.12241183966398239,0.12245596200227737,0.12249572575092316,0.12250509113073349
11.0,0.12231593579053879,0.12233662605285645,0.12248780578374863,0.12232780456542969,0.12229855358600616,0.12231013178825378,0.12240628153085709,0.12226767838001251,0.12234973907470703,0.12232976406812668
12.0,0.12231312692165375,0.12227742373943329,0.12224587798118591,0.12230046093463898,0.12234314531087875,0.12229644507169724,0.12230616062879562,0.12227191030979156,0.12223096936941147,0.12204115837812424
13.0,0.12225637584924698,0.1222061812877655,0.12232588231563568,0.12211552262306213,0.12218218296766281,0.12206273525953293,0.12227337807416916,0.12218932807445526,0.12228507548570633,0.12225910276174545
14.0,0.12221212685108185,0.12212862074375153,0.12216224521398544,0.12232404202222824,0.12222834676504135,0.1219480037689209,0.1222415417432785,0.12213324755430222,0.12219306826591492,0.12229512631893158
15.0,0.12197406589984894,0.12213537842035294,0.12218783050775528,0.12219742685556412,0.12212123721837997,0.12212500721216202,0.12199470400810242,0.12211593240499496,0.12210513651371002,0.12210752815008163
16.0,0.12206708639860153,0.12196658551692963,0.12213293462991714,0.1220502033829689,0.12193512171506882,0.12206214666366577,0.12198434770107269,0.12214155495166779,0.12193454802036285,0.12214867770671844
17.0,0.12210224568843842,0.1220242902636528,0.12215416133403778,0.12201375514268875,0.12202134728431702,0.1220545619726181,0.12208399921655655,0.12204410135746002,0.12205255776643753,0.1218794584274292
18.0,0.12215890735387802,0.1220482736825943,0.122040756046772,0.1218525767326355,0.12197414040565491,0.12198437750339508,0.12193667888641357,0.12203165888786316,0.1218750923871994,0.12205451726913452
19.0,0.12193597853183746,0.12194636464118958,0.12186689674854279,0.12207163125276566,0.12183145433664322,0.12194685637950897,0.12189554423093796,0.12190214544534683,0.12198977172374725,0.12179791927337646
20.0,0.12197475135326385,0.12183757871389389,0.12198036909103394,0.12172967195510864,0.12196765840053558,0.1219903826713562,0.12200993299484253,0.12180819362401962,0.12177224457263947,0.12191435694694519
21.0,0.12187859416007996,0.1219126507639885,0.12190773338079453,0.12186146527528763,0.12175875157117844,0.12182849645614624,0.12192055583000183,0.12196909636259079,0.12174027413129807,0.12176366150379181
22.0,0.1218133196234703,0.12174584716558456,0.12201050668954849,0.12202934920787811,0.12180010229349136,0.1218579038977623,0.12194602191448212,0.12171967327594757,0.1219218522310257,0.12173891812562943
23.0,0.12179284542798996,0.12186665087938309,0.12169352173805237,0.12189902365207672,0.12168829143047333,0.12182188034057617,0.12188281118869781,0.12181929498910904,0.12198814004659653,0.1218692734837532
24.0,0.12191569060087204,0.1218072697520256,0.12187129259109497,0.12176749855279922,0.12184949964284897,0.12193553149700165,0.12168549746274948,0.12180385738611221,0.12182208895683289,0.12182151526212692
25.0,0.1218295618891716,0.12175207585096359,0.12180498987436295,0.12178574502468109,0.12183013558387756,0.12170995771884918,0.12190299481153488,0.12177085876464844,0.12170729786157608,0.12177221477031708
26.0,0.12181561440229416,0.12169698625802994,0.12180953472852707,0.12192539125680923,0.1219433844089508,0.12184076011180878,0.12175225466489792,0.12170606851577759,0.12179180234670639,0.12179192900657654
27.0,0.12169491499662399,0.12183632701635361,0.12163423001766205,0.12167096138000488,0.12177569419145584,0.12169075757265091,0.12189041078090668,0.12169347703456879,0.1217375099658966,0.1217622235417366
28.0,0.12168528884649277,0.1217128336429596,0.12190814316272736,0.12176115810871124,0.12172850966453552,0.12171495705842972,0.12189921736717224,0.12186245620250702,0.12189727276563644,0.12175631523132324
29.0,0.12167679518461227,0.1216602697968483,0.12166885286569595,0.12185875326395035,0.12180230766534805,0.1217130571603775,0.12181132286787033,0.12164251506328583,0.1216898262500763,0.12173248082399368
30.0,0.12171080708503723,0.12164193391799927,0.12158811092376709,0.12168310582637787,0.12164908647537231,0.12167401611804962,0.12158429622650146,0.12175798416137695,0.12167482078075409,0.12174864113330841
31.0,0.12171999365091324,0.12179584801197052,0.12151329219341278,0.12168986350297928,0.12180931866168976,0.12168924510478973,0.12180396169424057,0.12172840535640717,0.12165111303329468,0.1215999573469162
32.0,0.12173400819301605,0.12170511484146118,0.12158747762441635,0.12164099514484406,0.12178684026002884,0.1216549500823021,0.12168179452419281,0.12159577012062073,0.12176191061735153,0.12163395434617996
33.0,0.1215880885720253,0.1216278150677681,0.12167104333639145,0.1216636374592781,0.12172321230173111,0.1216779500246048,0.12170887738466263,0.12162795662879944,0.12164079397916794,0.12161536514759064
34.0,0.12176045030355453,0.12163089215755463,0.1216408833861351,0.12166911363601685,0.12155672907829285,0.12163964658975601,0.12148721516132355,0.12164226174354553,0.12177997827529907,0.1216353178024292
35.0,0.12185221910476685,0.12171963602304459,0.12159860879182816,0.12165997177362442,0.12179966270923615,0.12159809470176697,0.12166683375835419,0.12165381759405136,0.12155928462743759,0.12166658788919449
36.0,0.12160296738147736,0.12157329171895981,0.12160668522119522,0.12163955718278885,0.12149253487586975,0.12162081152200699,0.12158897519111633,0.12166882306337357,0.12162463366985321,0.12155841290950775
37.0,0.12166602909564972,0.12162397801876068,0.12157876044511795,0.12161468714475632,0.12170703709125519,0.12161368876695633,0.12152019143104553,0.12172790616750717,0.12157914787530899,0.12159332633018494
38.0,0.12159203737974167,0.12162090092897415,0.12163838744163513,0.12159468233585358,0.1215221956372261,0.12148815393447876,0.12167557328939438,0.12167420983314514,0.12168845534324646,0.12169982492923737
39.0,0.12160848081111908,0.1215207427740097,0.12163238972425461,0.12163037806749344,0.12155935168266296,0.12169129401445389,0.12168264389038086,0.1216377541422844,0.12157198786735535,0.12158090621232986
