dims,loss1,loss2,loss3,loss4,loss5,loss6,loss7,loss8,loss9,loss10
12.0,0.06529455631971359,0.06512734293937683,0.06520155072212219,0.06510259211063385,0.06518667936325073,0.06512346118688583,0.06519699841737747,0.06538768857717514,0.06509460508823395,0.06538653373718262
13.0,0.06505326181650162,0.06504892557859421,0.0650714710354805,0.06511610001325607,0.06511374562978745,0.06509823352098465,0.06508862227201462,0.06509944796562195,0.06513513624668121,0.06504763662815094
14.0,0.06514517962932587,0.0650111511349678,0.06505287438631058,0.06497032940387726,0.06501676142215729,0.06500158458948135,0.0651538074016571,0.06502968817949295,0.06496208161115646,0.0650269016623497
15.0,0.06491026282310486,0.06501373648643494,0.0649024248123169,0.06492647528648376,0.06494048237800598,0.06492182612419128,0.06501574069261551,0.06496437638998032,0.06492496281862259,0.06491860002279282
16.0,0.06490099430084229,0.06494448333978653,0.06486698240041733,0.06485822051763535,0.06489595025777817,0.06489677727222443,0.06485390663146973,0.06486077606678009,0.06504076719284058,0.06487549841403961
17.0,0.0648510679602623,0.06485181301832199,0.06483633816242218,0.06484116613864899,0.06486393511295319,0.06487460434436798,0.0648413598537445,0.06486070156097412,0.06485633552074432,0.06483261287212372
18.0,0.06481821089982986,0.06479895114898682,0.06484559923410416,0.06479009240865707,0.06486966460943222,0.06480817496776581,0.06479295343160629,0.06482855975627899,0.06479683518409729,0.06480058282613754
19.0,0.06480049341917038,0.06475790590047836,0.06481131911277771,0.06475880742073059,0.06481317430734634,0.06481003761291504,0.06474661082029343,0.06483519822359085,0.06473176181316376,0.06475953012704849
20.0,0.0647503063082695,0.06476397812366486,0.0647510439157486,0.0648363009095192,0.06474420428276062,0.0647592768073082,0.06474154442548752,0.06476636976003647,0.06473682820796967,0.0647427961230278
21.0,0.06472259014844894,0.06475117802619934,0.06472261250019073,0.06472360342741013,0.06475083529949188,0.0647423267364502,0.06473254412412643,0.06472116708755493,0.06471811980009079,0.06471208482980728
22.0,0.06470819562673569,0.0646776407957077,0.06470459699630737,0.06473793834447861,0.06469744443893433,0.06472322344779968,0.06475122272968292,0.06471602618694305,0.06469590216875076,0.06467210501432419
23.0,0.06471458077430725,0.06467153877019882,0.06468023359775543,0.06468235701322556,0.06469079107046127,0.06467609852552414,0.06474258005619049,0.06469070166349411,0.0646853819489479,0.06468724459409714
24.0,0.06465744227170944,0.06464546173810959,0.0646611899137497,0.06465256959199905,0.06465751677751541,0.06464485079050064,0.06465263664722443,0.06466791778802872,0.06464191526174545,0.0647815689444542
25.0,0.0646718367934227,0.06465806066989899,0.06464294344186783,0.06465227156877518,0.06466281414031982,0.06468576192855835,0.06465254724025726,0.0647101029753685,0.06461942195892334,0.0647353082895279
26.0,0.06464278697967529,0.06463264673948288,0.06461828202009201,0.06463548541069031,0.06465707719326019,0.06462973356246948,0.0646287053823471,0.06462550908327103,0.06463693827390671,0.06462197005748749
27.0,0.06460157781839371,0.06459789723157883,0.0646623969078064,0.0646287202835083,0.06461827456951141,0.06461730599403381,0.06460805982351303,0.06460108608007431,0.06465485692024231,0.064625583589077
28.0,0.06461642682552338,0.06459546089172363,0.06462036818265915,0.06461170315742493,0.06458427757024765,0.06460608541965485,0.06463883072137833,0.06463530659675598,0.06459345668554306,0.06460647284984589
29.0,0.0646146610379219,0.0645751804113388,0.064606212079525,0.06460359692573547,0.06459313631057739,0.0645986944437027,0.0645938515663147,0.06458953022956848,0.06462368369102478,0.0645962581038475
30.0,0.06459217518568039,0.06457012891769409,0.06463693827390671,0.06458555907011032,0.0645919218659401,0.06456482410430908,0.0645907074213028,0.06458918750286102,0.06459362059831619,0.06461668759584427
31.0,0.06457661092281342,0.06455082446336746,0.06456391513347626,0.06455984711647034,0.06458304077386856,0.06460074335336685,0.0645751953125,0.06456255167722702,0.06460130959749222,0.0645742192864418
32.0,0.06456964462995529,0.06457625329494476,0.06457292288541794,0.06455694884061813,0.06463763862848282,0.06455380469560623,0.06456171721220016,0.06457728892564774,0.06459703296422958,0.06456982344388962
33.0,0.06454966217279434,0.06454712897539139,0.06455914676189423,0.06458248198032379,0.06455904245376587,0.06456361711025238,0.06457073986530304,0.0645686462521553,0.06457331776618958,0.06456637382507324
34.0,0.0645776018500328,0.06454119831323624,0.06454241275787354,0.06453851610422134,0.06455953419208527,0.06455428898334503,0.06454727798700333,0.06453647464513779,0.06455244868993759,0.06454870849847794
35.0,0.06454559415578842,0.06454005092382431,0.06456010043621063,0.06454160809516907,0.06455418467521667,0.06454715132713318,0.06455858051776886,0.06455758959054947,0.06455495208501816,0.06452856957912445
36.0,0.06452658027410507,0.06454146653413773,0.0645265281200409,0.0645301416516304,0.06453301012516022,0.06455301493406296,0.06453973799943924,0.06453069299459457,0.06453350931406021,0.06455802917480469
37.0,0.06453745067119598,0.06454579532146454,0.0645277202129364,0.06451953947544098,0.06451912224292755,0.06453114002943039,0.06453350931406021,0.06453008949756622,0.06453479081392288,0.06451965868473053
38.0,0.06453012675046921,0.06452854722738266,0.0645403265953064,0.0645439550280571,0.06453505903482437,0.0645395964384079,0.06454586237668991,0.06453745812177658,0.06452357023954391,0.06453327089548111
39.0,0.06451576203107834,0.06452783197164536,0.06453392654657364,0.06451647728681564,0.06454203277826309,0.06452801078557968,0.06453078985214233,0.06453438103199005,0.06452033668756485,0.06454875320196152
40.0,0.06452978402376175,0.06452393531799316,0.06453515589237213,0.06453946232795715,0.06452542543411255,0.06453423202037811,0.0645139068365097,0.06452564150094986,0.0645216628909111,0.06453403830528259
41.0,0.06450626254081726,0.064508818089962,0.06451790034770966,0.06451991200447083,0.06451299041509628,0.06452800333499908,0.06453131139278412,0.06450117379426956,0.06454047560691833,0.06451703608036041
42.0,0.06450388580560684,0.06451988220214844,0.06451796740293503,0.06451812386512756,0.06450886279344559,0.06450330466032028,0.06450951099395752,0.06453095376491547,0.0645151436328888,0.06449554860591888
43.0,0.064519003033638,0.064518041908741,0.0645131915807724,0.06451602280139923,0.06451524049043655,0.06449750810861588,0.0645042434334755,0.06451310217380524,0.06450957804918289,0.0644996389746666
44.0,0.06450533121824265,0.0644979327917099,0.06450158357620239,0.06449518352746964,0.06451639533042908,0.0645078793168068,0.0645001158118248,0.06451333314180374,0.06450624018907547,0.06450825184583664
45.0,0.06448852270841599,0.06452740728855133,0.06449640542268753,0.0644989013671875,0.06448850780725479,0.06450547277927399,0.06451508402824402,0.06452342867851257,0.06450183689594269,0.06449805945158005
46.0,0.06450264900922775,0.06450068205595016,0.06449723243713379,0.06449802964925766,0.0644984096288681,0.06450286507606506,0.06449899822473526,0.06448221951723099,0.06450526416301727,0.06448914110660553
47.0,0.06448160856962204,0.06450370699167252,0.06449701637029648,0.06449591368436813,0.06450741738080978,0.06450613588094711,0.06450197100639343,0.06449657678604126,0.06449878215789795,0.06449874490499496
48.0,0.06449379771947861,0.06448128819465637,0.06450563669204712,0.0644930899143219,0.06448443233966827,0.0644848421216011,0.06449217349290848,0.06449370086193085,0.06448367983102798,0.06450152397155762
49.0,0.06448531895875931,0.06448028981685638,0.06450707465410233,0.06449155509471893,0.06448844820261002,0.0644855871796608,0.0644778162240982,0.06448423117399216,0.06448892503976822,0.06448375433683395
50.0,0.0644843801856041,0.06449153274297714,0.06447436660528183,0.06447339802980423,0.06446775794029236,0.06448350101709366,0.06450850516557693,0.06447704881429672,0.06449476629495621,0.06448479741811752
51.0,0.06448693573474884,0.06448011100292206,0.06449701637029648,0.06447791308164597,0.06447959691286087,0.06447392702102661,0.06447336077690125,0.06446351110935211,0.06449589878320694,0.06447409093379974
52.0,0.06448588520288467,0.06448045372962952,0.06448348611593246,0.06447555124759674,0.06449533998966217,0.06448373198509216,0.06448770314455032,0.06448164582252502,0.06447414308786392,0.06446948647499084
53.0,0.06448493152856827,0.06447660177946091,0.06447184830904007,0.06448721885681152,0.06447111815214157,0.06447400897741318,0.06447401642799377,0.06447896361351013,0.06447561085224152,0.06448129564523697
54.0,0.06446534395217896,0.0644722506403923,0.06446965783834457,0.0644877478480339,0.0644763931632042,0.06448665261268616,0.06449159979820251,0.06448296457529068,0.0644754096865654,0.06448081880807877
55.0,0.06447800248861313,0.0644698515534401,0.06447970867156982,0.06447651237249374,0.0644601359963417,0.06447967141866684,0.06446152925491333,0.06447646766901016,0.06447144597768784,0.06447198987007141
56.0,0.06447423994541168,0.06449465453624725,0.06447331607341766,0.06445640325546265,0.06446513533592224,0.06448577344417572,0.06447237730026245,0.06448082625865936,0.06445560604333878,0.06446320563554764
57.0,0.06447649747133255,0.06448622047901154,0.06446130573749542,0.06447047740221024,0.064463309943676,0.06447767466306686,0.06447075307369232,0.06445807218551636,0.06447385251522064,0.0644594207406044
58.0,0.06447795033454895,0.06446713209152222,0.06446337699890137,0.06446114927530289,0.06447326391935349,0.06446165591478348,0.06446590274572372,0.06446359306573868,0.06447447836399078,0.06448087841272354
59.0,0.06447137147188187,0.06447117775678635,0.0644557923078537,0.06447052955627441,0.06446380913257599,0.06446961313486099,0.06446807086467743,0.06446050107479095,0.064475417137146,0.06447459012269974
60.0,0.0644584447145462,0.06445310264825821,0.0644708052277565,0.06447229534387589,0.06446083635091782,0.06446667015552521,0.06446117907762527,0.06446941196918488,0.06445600837469101,0.06446117907762527
61.0,0.06446018069982529,0.06445017457008362,0.06444742530584335,0.06445469707250595,0.06446987390518188,0.06446114182472229,0.06445232033729553,0.06445740163326263,0.06445998698472977,0.06445477157831192
62.0,0.06446614861488342,0.064453125,0.06444404274225235,0.0644645094871521,0.06446073949337006,0.06446302682161331,0.06446655839681625,0.06444382667541504,0.06445715576410294,0.06445300579071045
63.0,0.06445968896150589,0.06446626037359238,0.0644565001130104,0.06444432586431503,0.06445638835430145,0.06445061415433884,0.06445774435997009,0.06445343792438507,0.0644691213965416,0.06445609033107758
64.0,0.06445890665054321,0.06445736438035965,0.06446237117052078,0.06444675475358963,0.06445566564798355,0.06445294618606567,0.06445004791021347,0.06445839256048203,0.06445112824440002,0.06444812566041946
65.0,0.06445372849702835,0.06445614993572235,0.06447173655033112,0.06446228176355362,0.0644514188170433,0.06445819139480591,0.06444966793060303,0.06444865465164185,0.06445668637752533,0.06445041298866272
66.0,0.06445088237524033,0.06445377320051193,0.06445010006427765,0.06445387750864029,0.06443657726049423,0.06444898247718811,0.06445828825235367,0.06445556879043579,0.06445570290088654,0.06444844603538513
67.0,0.06445422023534775,0.06444115191698074,0.06444850564002991,0.06445635110139847,0.06445875018835068,0.0644402876496315,0.06444276124238968,0.06445465236902237,0.0644504502415657,0.06443797796964645
68.0,0.0644368901848793,0.06444432586431503,0.06444302201271057,0.06444454193115234,0.06444118916988373,0.06445682793855667,0.06445633620023727,0.06445170938968658,0.06444670259952545,0.06443753093481064
69.0,0.06445898115634918,0.06443560868501663,0.0644572377204895,0.06444549560546875,0.06444349139928818,0.06444491446018219,0.06444311141967773,0.06443862617015839,0.06443911045789719,0.06444748491048813
70.0,0.06444337964057922,0.06445314735174179,0.06444144248962402,0.0644402951002121,0.06446267664432526,0.06445430219173431,0.06444720178842545,0.0644422098994255,0.06444697827100754,0.06444946676492691
71.0,0.06445055454969406,0.06443595141172409,0.06444603204727173,0.06444720178842545,0.06444039940834045,0.06444548070430756,0.064439557492733,0.06443959474563599,0.06444202363491058,0.06443528831005096
72.0,0.06444710493087769,0.06443909555673599,0.06443878263235092,0.06445170938968658,0.06444389373064041,0.06443288177251816,0.06444618850946426,0.06444404274225235,0.06444738805294037,0.06445463746786118
73.0,0.06443211436271667,0.06444699317216873,0.06443850696086884,0.06444046646356583,0.06444817036390305,0.06443984806537628,0.06444443017244339,0.06443633884191513,0.06444499641656876,0.06443905830383301
74.0,0.06443401426076889,0.06442402303218842,0.0644356980919838,0.06443190574645996,0.06443855911493301,0.06443505734205246,0.06443267315626144,0.06443275511264801,0.06442786008119583,0.06442317366600037
75.0,0.0644368901848793,0.06443517655134201,0.0644390806555748,0.06444656848907471,0.06444328278303146,0.06442955881357193,0.06444192677736282,0.06442781537771225,0.0644434243440628,0.06443572789430618
76.0,0.0644436776638031,0.06443508714437485,0.06444021314382553,0.06443283706903458,0.0644301325082779,0.06444437801837921,0.06442846357822418,0.06442797929048538,0.0644284188747406,0.06443990767002106
77.0,0.06443987041711807,0.06444399058818817,0.06444612890481949,0.06444261968135834,0.06443671137094498,0.06442823261022568,0.0644524022936821,0.06445182859897614,0.06443531811237335,0.06443174183368683
