Category,Proportion,F1,DR,Enc F1,Enc DR
normal,0.5180284819715181,0.9794812233836623,0.9897315916033015,0.96836544037111,0.9829076493143563
neptune,0.3098003568663098,0.9985880308460954,0.9991306237774397,0.9977725865159993,0.9979352314714193
warezclient,0.006093660573006094,0.824858757062147,0.8066298342541437,0.7037037037037036,0.7348066298342542
ipsweep,0.02514897485102515,0.9740173217854763,0.9785809906291834,0.956,0.9598393574297188
portsweep,0.020704979295020704,0.966996699669967,0.9528455284552846,0.9492635024549919,0.943089430894309
teardrop,0.00568966097700569,0.9767441860465116,0.9940828402366864,0.9767441860465116,0.9940828402366864
nmap,0.010402989597010403,0.863157894736842,0.7961165048543689,0.8729096989966555,0.8446601941747572
satan,0.028145305188028144,0.9086509376890503,0.8983253588516746,0.876829268292683,0.8600478468899522
smurf,0.023566643100023568,0.9913669064748202,0.9842857142857143,0.9892163910855499,0.9828571428571429
pod,0.0015486651180015487,0.9010989010989011,0.8913043478260869,0.8666666666666666,0.8478260869565217
back,0.009493990506009494,0.9309090909090909,0.9078014184397163,0.36314363143631434,0.2375886524822695
guess_passwd,0.008248325085008248,0.9453781512605042,0.9183673469387755,0.9260042283298098,0.8938775510204081
ftp_write,0.000100999899000101,0.0,0.0,0.0,0.0
multihop,0.00016833316500016834,0.0,0.0,0.0,0.0
rootkit,0.000201999798000202,0.0,0.0,0.0,0.0
buffer_overflow,0.00013466653200013467,0.4,0.25,0.0,0.0
imap,0.000100999899000101,0.0,0.0,0.0,0.0
warezmaster,0.006867993132006868,0.779746835443038,0.7549019607843137,0.6253869969040247,0.4950980392156863
phf,0.000100999899000101,0.0,0.0,0.0,0.0
land,0.00023566643100023565,0.6250000000000001,0.7142857142857143,0.6250000000000001,0.7142857142857143
loadmodule,6.733326600006734e-05,0.0,0.0,0.0,0.0
spy,0.0,0.0,0.0,0.0,0.0
perl,0.000100999899000101,0.0,0.0,0.0,0.0
saint,0.002087331246002087,0.0,0.0,0.0,0.0
mscan,0.006463993536006464,0.8791208791208791,0.8333333333333334,0.8255813953488373,0.7395833333333334
apache2,0.005319328014005319,0.96,0.9873417721518988,0.9444444444444444,0.9683544303797469
snmpgetattack,0.0012793320540012794,0.0,0.0,0.0,0.0
processtable,0.004443995556004444,0.9885931558935361,0.9848484848484849,0.896,0.8484848484848485
httptunnel,0.000706999293000707,0.5945945945945946,0.5238095238095238,0.0,0.0
ps,0.00013466653200013467,0.0,0.0,0.0,0.0
snmpguess,0.002221997778002222,0.0,0.0,0.6597938144329897,0.9696969696969697
mailbomb,0.002053664613002054,0.6521739130434782,0.4918032786885246,0.1791044776119403,0.09836065573770492
named,0.000100999899000101,0.0,0.0,0.0,0.0
sendmail,6.733326600006734e-05,0.0,0.0,0.0,0.0
xterm,6.733326600006734e-05,0.0,0.0,0.0,0.0
worm,3.366663300003367e-05,0.0,0.0,0.0,0.0
xlock,3.366663300003367e-05,0.0,0.0,0.0,0.0
xsnoop,3.366663300003367e-05,0.0,0.0,0.0,0.0
sqlattack,0.0,0.0,0.0,0.0,0.0
udpstorm,0.0,0.0,0.0,0.0,0.0
