Category,Proportion,F1,DR,Enc F1,Enc DR
normal,0.5196108137225196,0.979645732689211,0.9878191006867953,0.9668648561786919,0.9823765712064274
neptune,0.3101706898293102,0.9990231195050472,0.9990231195050472,0.9972293149345358,0.9962010202974059
warezclient,0.006968993031006969,0.7540983606557377,0.6666666666666666,0.5925925925925926,0.463768115942029
ipsweep,0.024206309127024206,0.961218836565097,0.9652294853963839,0.9464285714285714,0.9582753824756607
portsweep,0.020132646534020134,0.9758935993349959,0.9816053511705686,0.9500831946755408,0.9548494983277592
teardrop,0.005588661078005589,0.9822485207100593,1.0,0.9792284866468842,0.9939759036144579
nmap,0.009931656735009932,0.8163934426229507,0.8440677966101695,0.8434163701067615,0.8033898305084746
satan,0.02976130357202976,0.9377085650723026,0.9536199095022625,0.8993212669683258,0.8993212669683258
smurf,0.022792310541022792,0.9904059040590406,0.9911373707533235,0.991111111111111,0.9881831610044313
pod,0.0016833316500016833,0.813953488372093,0.7,0.5897435897435898,0.46
back,0.008786991213008787,0.9020408163265307,0.8467432950191571,0.21333333333333332,0.12260536398467432
guess_passwd,0.008113658553008114,0.9367088607594937,0.921161825726141,0.8962472406181016,0.8423236514522822
ftp_write,6.733326600006734e-05,0.0,0.0,0.0,0.0
multihop,0.00016833316500016834,0.0,0.0,0.0,0.0
rootkit,0.000100999899000101,0.0,0.0,0.0,0.0
buffer_overflow,0.0003366663300003367,0.28571428571428575,0.2,0.0,0.0
imap,6.733326600006734e-05,0.0,0.0,0.0,0.0
warezmaster,0.007271992728007272,0.7165775401069518,0.6203703703703703,0.5840707964601771,0.6111111111111112
phf,3.366663300003367e-05,0.0,0.0,0.0,0.0
land,6.733326600006734e-05,0.6666666666666666,0.5,1.0,1.0
loadmodule,3.366663300003367e-05,0.0,0.0,0.0,0.0
spy,0.0,0.0,0.0,0.0,0.0
perl,0.0,0.0,0.0,0.0,0.0
saint,0.001986331347001986,0.0,0.0,0.0,0.0
mscan,0.006531326802006531,0.9278350515463918,0.9278350515463918,0.8052631578947369,0.788659793814433
apache2,0.004948995051004949,0.9828178694158075,0.9727891156462585,0.936026936026936,0.9455782312925171
snmpgetattack,0.0010773322560010774,0.0,0.0,0.0,0.0
processtable,0.00430932902400431,0.9767441860465116,0.984375,0.904,0.8828125
httptunnel,0.00100999899000101,0.125,0.06666666666666667,0.0,0.0
ps,0.000100999899000101,0.0,0.0,0.0,0.0
snmpguess,0.0018853314480018852,0.0,0.0,0.7102803738317757,0.6785714285714286
mailbomb,0.0017843315490017842,0.6987951807228916,0.5471698113207547,0.33333333333333337,0.20754716981132076
named,0.000201999798000202,0.0,0.0,0.0,0.0
sendmail,0.00013466653200013467,0.0,0.0,0.0,0.0
xterm,3.366663300003367e-05,0.0,0.0,0.0,0.0
worm,0.0,0.0,0.0,0.0,0.0
xlock,3.366663300003367e-05,0.0,0.0,0.0,0.0
xsnoop,3.366663300003367e-05,0.0,0.0,0.0,0.0
sqlattack,0.0,0.0,0.0,0.0,0.0
udpstorm,3.366663300003367e-05,0.0,0.0,0.0,0.0
