Category,Proportion,F1,DR,Enc F1,Enc DR
Ninguno,0.9746923268455493,0.9983609124302024,0.998320871424676,0.9981109768763458,0.9980568033410353
Exploits,0.00611849228264245,0.7156101227762466,0.6529492455418381,0.62122969837587,0.4897119341563786
Reconnaissance,0.002045092756566818,0.6327212020033389,0.518467852257182,0.5513428120063192,0.4774281805745554
DoS,0.0013904392613046628,0.0,0.0,0.01596806387225549,0.008048289738430584
Generic,0.008493709451350013,0.9563281383798595,0.919631093544137,0.9537037037037037,0.91600790513834
Shellcode,0.00029655243802473693,0.0,0.0,0.0,0.0
 Fuzzers,0.00566806829658601,0.5593766792047287,0.5138203356367226,0.5082987551867221,0.4837117472852912
Worms,2.5178980587005968e-05,0.0,0.0,0.0,0.0
Backdoors,0.0006854278048684958,0.0,0.0,0.0,0.0
Analysis,0.0005847118825204719,0.0,0.0,0.0,0.0
 Reconnaissance ,0.0,0.0,0.0,0.0,0.0
Backdoor,0.0,0.0,0.0,0.0,0.0
 Fuzzers ,0.0,0.0,0.0,0.0,0.0
 Shellcode ,0.0,0.0,0.0,0.0,0.0
